0.096320 0.063496
0.551787 0.076839
0.985600 0.036051
0.986747 0.055785
0.388453 0.016858
0.464640 0.025798
0.833333 0.051755
0.959173 0.038571
0.165227 0.235847
0.013333 0.020408
0.143307 0.013580
0.802107 0.067591
0.805813 0.074582
0.951467 0.062386
0.884293 0.086707
0.470293 0.032880
0.915707 0.052069
0.710533 0.073227
0.683333 0.048482
0.954373 0.058541
0.281653 0.063837
0.013307 -0.002004
0.527493 0.045157
0.874453 0.098056
0.950640 0.073735
0.020000 0.040816
0.006667 0.000000
0.344107 0.056613
0.065440 0.072734
0.477867 0.084081
0.877200 0.052489
0.153813 0.020811
0.237227 0.011824
0.714693 0.119931
0.495440 0.117942
0.710160 0.079253
0.236880 0.028183
0.477760 0.006133
0.725467 0.006223
0.039813 0.043154
0.827013 0.042534
0.598827 0.025532
0.529707 0.028085
0.765280 0.055079
0.509600 0.154732
0.895813 0.073088
0.026400 0.000206
0.787867 0.067835
0.590453 0.038903
0.515200 0.169730
0.687627 0.100524
0.513093 0.055747
0.961333 0.041581
0.324560 0.071060
0.673653 0.054602
0.489920 0.038855
0.711760 0.082088
0.580267 0.060015
0.052427 0.039799
0.090427 0.040076
0.678587 0.066086
0.077920 0.067594
0.602560 0.071761
0.950480 0.038366
0.352320 0.014501
0.906933 0.089553
0.196960 0.015650
0.303360 0.061755
0.855573 0.035377
0.794347 0.059339
0.491520 0.097621
0.501173 0.049034
0.890853 0.036924
0.983600 0.048338
0.280667 0.117262
0.775973 0.080724
0.848960 0.059594
0.512267 0.066706
0.915067 0.036091
0.530213 0.075972
0.466960 0.046372
0.296373 0.076822
0.959173 0.080274
0.751573 0.038027
0.828827 0.038227
0.052000 -0.009942
0.758907 0.061665
0.207573 0.174130
0.772320 0.095754
0.688560 0.083170
0.908213 0.059078
0.782453 0.048171
0.592507 0.085173
0.116533 0.030962
0.046240 0.020196
0.314267 0.027214
0.277573 0.026549
0.841840 0.081862
0.473067 0.005764
0.039413 0.012731
0.633173 0.056905
0.988587 0.030155
0.006667 0.000000
0.150693 0.293063
0.325947 -0.002209
0.305067 0.092425
0.999787 0.009176
0.097280 0.072738
0.084000 0.010366
0.013280 -0.004016
0.405120 0.144622
0.314347 0.032222
0.533520 -0.010361
0.635040 0.070818
0.006667 0.000000
0.338400 0.053569
0.133707 0.043495
0.895627 0.039019
0.991813 0.040855
0.739067 0.005917
0.052427 0.039799
0.836907 0.125058
0.725493 0.074146
0.908267 0.038462
0.956933 0.060917
0.904453 0.068254
0.830320 0.042743
0.387360 0.070983
0.052960 0.100849
0.843120 0.084708
0.516320 0.087735
0.046347 0.081163
0.361813 0.042615
0.672667 0.034607
0.933493 0.057159
0.857680 0.059796
0.867653 0.058685
0.474427 0.016357
0.702907 0.037621
0.258907 0.085637
0.510933 0.085840
0.199093 0.033715
0.787973 0.125285
0.962453 0.076905
0.949013 0.043332
0.419253 0.012498
0.931147 0.058728
0.006667 0.000000
0.974827 0.052753
0.097653 0.038665
0.942800 0.058240
0.779920 0.080666
0.338853 0.122691
0.945067 0.040344
0.844987 0.039070
0.659680 0.072525
0.469333 0.065399
0.396480 0.062498
0.904347 0.079728
0.013333 0.020408
0.126453 0.076856
0.831013 0.039776
0.254080 0.044706
0.590880 0.067228
0.518640 0.019938
0.575947 0.133045
0.824853 0.094624
0.752720 0.053953
0.945173 0.076151
0.717253 0.050990
0.140933 0.089645
0.441040 0.037834
0.320107 0.063662
0.723333 0.034515
0.769093 0.073562
0.655813 0.028677
0.939627 0.042173
0.876560 0.058316
0.475413 0.076207
0.986720 0.046659
0.101973 0.039365
0.006667 0.000000
0.817600 0.068453
0.488027 0.029829
0.571600 0.067899
0.802613 0.102422
0.240480 0.073282
0.568480 0.021379
0.991627 0.047535
0.767600 0.080445
0.603840 0.070349
0.600907 0.053811
0.103387 0.015650
0.898320 0.058409
0.577573 0.096619
0.536613 0.039580
0.090187 0.061659
0.039520 0.029166
0.181173 0.019243
0.454960 0.011949
0.033067 0.016623
0.006667 0.000000
0.868453 0.060023
0.685147 0.006718
0.594080 0.091490
0.019947 0.010968
0.470933 0.018883
0.102907 0.000481
0.084320 0.033484
0.232133 0.069852
0.013333 0.020408
0.758480 0.071900
0.510293 0.087360
0.468133 0.056319
0.459520 0.099326
0.792213 0.086002
0.301787 0.060921
0.972507 0.047835
0.624560 0.063722
0.963173 0.060080
0.039573 0.006409
0.594853 0.028629
0.811893 0.053862
0.039787 0.039093
0.066667 0.183674
0.373947 0.040207
0.730320 0.060145
0.979840 0.033023
0.265467 0.002655
0.109227 0.089455
0.006667 0.000000
0.095520 0.012922
0.447733 0.082909
0.052613 0.027690
0.444667 0.096472
0.814053 0.088127
0.452053 0.025761
0.747360 0.028235
0.804960 0.062446
0.908720 0.091942
0.831733 0.111110
0.286667 0.146179
0.714080 0.046773
0.633840 0.097392
0.382507 0.020070
0.052587 0.040133
0.429973 0.083949
0.133680 0.064677
0.957253 0.055404
0.770000 0.044792
0.496587 0.040525
0.838747 0.065499
0.477280 -0.005699
0.576613 0.036362
0.977120 0.052749
0.316693 0.069466
0.212427 0.014946
0.084373 0.050221
0.752907 0.055813
0.869333 0.094779
0.101707 0.023469
0.026507 0.004229
0.006667 0.000000
0.458107 0.057048
0.869680 0.142698
0.323227 0.095010
0.975947 0.059974
0.477120 0.037308
0.197013 0.071854
0.692373 0.036342
0.486400 0.105744
0.032960 0.013440
0.039413 0.012731
0.689573 0.089647
0.921200 0.063777
0.560213 0.030981
0.852773 0.069862
0.343733 0.010070
0.737093 0.048293
0.871387 0.075209
0.731920 0.044169
0.460133 0.147836
0.892747 0.057407
0.949227 0.061320
0.675200 0.113188
0.006667 0.000000
0.965680 0.072100
0.487600 0.138080
0.518347 0.043269
0.734480 0.070285
0.668933 0.042033
0.868160 0.047638
0.366453 0.124537
0.970587 0.048475
0.284800 0.021153
0.971067 0.050066
0.719360 0.028615
0.504960 0.005242
0.588800 0.066937
0.901760 0.085839
0.948133 0.038282
0.026507 0.004229
0.421653 0.163642
0.585733 0.006304
0.045760 0.003972
0.052827 0.067673
0.134720 0.057758
0.451280 0.047908
0.334933 0.083176
0.110960 0.076704
0.780960 0.085026
0.618827 0.049111
0.967520 0.061349
0.157120 0.108961
0.326693 0.035481
0.680053 0.141924
0.146773 0.196317
0.026507 0.004229
0.737733 0.040636
0.419387 0.021571
0.052427 0.039799
0.058453 -0.012494
0.388320 0.125835
0.569813 0.115357
0.476587 0.135576
0.433973 0.176726
0.703867 0.079719
0.698400 0.080308
0.006667 0.000000
0.536053 0.111927
0.707200 0.063856
0.494693 0.135038
0.912907 0.039176
0.232000 0.003049
0.870107 0.078696
0.288027 0.015586
0.662427 0.112313
0.006667 0.000000
0.561733 0.077200
0.484213 0.072484
0.662107 0.046129
0.348080 0.106469
0.046400 0.041168
0.944133 0.040692
0.175573 0.053829
0.033067 0.016623
0.231947 0.131280
0.887387 0.048494
0.934960 0.060384
0.746133 0.105958
0.782853 0.032842
0.813013 0.051316
0.315627 0.046062
0.685947 0.075313
0.274293 0.054094
0.084160 0.051046
0.572880 0.065706
0.749280 0.029454
0.992533 0.044156
0.304427 0.027949
0.840507 0.100154
0.147013 0.047705
0.684533 0.052535
0.966693 0.056887
0.666320 0.118725
0.766293 0.013362
0.130720 0.003947
0.881947 0.067925
0.235387 0.084442
0.775787 0.060335
0.994907 0.023598
0.659413 0.050898
0.191840 0.019875
0.132800 0.099459
0.475947 0.104970
0.970880 0.053807
0.544187 0.075697
0.058987 0.028952
0.743947 0.052854
1.000000 0.002857
0.953600 0.077324
0.662187 0.037614
0.433680 0.026211
0.606373 0.041474
0.508107 0.083968
0.316987 0.053159
0.019947 0.010968
0.110267 0.036350
0.853173 0.046537
0.688587 0.091306
0.147093 0.074122
0.246960 0.058483
0.898880 0.091992
0.688960 0.049144
0.006667 0.000000
0.515067 0.049063
0.808293 0.040727
0.585680 0.029908
0.841600 0.063818
0.845947 0.078439
0.409813 0.037226
0.453653 0.019000
0.150667 0.099693
0.482267 0.004982
0.946400 0.028614
0.747813 0.055387
0.413493 0.078698
0.522107 0.011592
0.446933 0.062698
0.098827 0.156084
0.896240 0.099184
0.547307 0.043181
0.668587 0.104009
0.567920 0.148582
0.020000 0.027211
0.006667 0.000000
0.743520 0.080308
0.948187 0.061869
0.898773 0.067209
0.206080 0.030163
0.157493 0.162906
0.639840 0.000388
0.781867 0.037190
0.773893 0.035006
0.810480 0.059934
0.013333 0.020408
0.848960 0.050940
0.491733 0.043506
0.612667 0.093291
0.696373 0.065518
0.970373 0.055136
0.834160 0.030839
0.363093 0.116436
0.873733 0.081430
0.942027 0.054145
0.626907 0.081333
0.829200 0.066062
0.254427 0.091996
0.432320 0.043603
0.805600 0.075688
0.958453 0.058716
0.496667 0.160663
0.006667 0.000000
0.780533 0.094287
0.501600 0.031941
0.922667 0.081190
0.440107 0.043213
0.893360 0.057902
0.020000 0.040816
0.479147 0.072898
0.955413 0.065120
0.926080 0.063715
0.159627 0.030050
0.006667 0.000000
0.369840 0.011891
0.502293 0.014317
0.922747 0.082892
0.956773 0.032320
0.800053 0.042411
0.462160 0.018804
0.201493 -0.004743
0.805173 0.040896
0.101947 0.017760
0.826560 0.042832
0.917733 0.047639
0.356000 0.021249
0.568053 0.027350
0.531307 0.040487
0.006667 0.000000
0.514880 0.042641
0.198293 0.034619
0.362960 0.008155
0.790480 0.088989
0.996800 0.020812
0.529360 0.048781
0.488000 0.046225
0.491520 0.075753
0.738133 0.102166
0.006667 0.000000
0.582160 0.136455
0.872053 0.032076
0.997013 0.023751
0.550240 0.115537
0.688133 0.070936
0.059200 0.083012
0.046347 0.051807
0.296107 0.106775
0.039360 0.004480
0.678400 0.052192
0.501680 0.031825
0.109600 0.042902
0.825413 0.070678
0.799200 0.064881
0.963147 0.038582
0.019893 0.008316
0.747173 0.062772
0.794240 0.072232
0.998347 0.021375
0.588213 0.088211
0.687653 0.021616
0.970080 0.042368
0.649707 0.100798
0.314320 0.060276
0.302533 0.072683
0.830987 0.072163
0.758187 0.106533
0.984773 0.055827
0.006667 0.000000
0.698400 0.043879
0.475413 0.060753
0.541040 0.030338
0.665013 0.014699
0.417493 0.076771
0.368853 0.120274
0.264907 0.101211
0.636533 0.055471
0.913120 0.056684
0.695280 0.035675
0.569893 0.128850
0.006667 0.000000
0.717787 0.041839
0.568400 0.009512
0.518133 0.055479
0.425627 0.079069
0.013333 0.020408
0.911973 0.068030
0.620933 0.074029
0.374133 0.074141
0.974427 0.056553
0.398027 0.085967
0.155733 0.095786
0.989013 0.064002
0.857200 0.058475
0.877440 0.060501
0.013333 0.020408
0.705093 0.053341
0.013333 0.020408
0.309707 0.182461
0.822747 0.054437
0.827387 0.021589
0.935920 0.059458
0.468427 0.129232
0.607627 0.102788
0.131307 0.010469
0.980667 0.085032
0.799440 0.098348
0.194987 0.047554
0.683653 0.037584
0.327200 0.086872
0.718027 0.102036
0.894667 0.095471
0.988667 0.071105
0.589440 0.064257
0.535600 0.057577
0.345813 0.006975
0.612453 0.020556
0.714453 0.054698
0.500053 0.041463
0.922507 0.060236
0.950693 0.078510
0.889093 0.065470
0.853440 0.079197
0.433173 0.019104
0.568080 0.132296
0.368187 0.051058
0.971520 0.042387
0.908560 0.059437
0.582293 0.063754
0.850320 0.061898
0.855147 0.066079
0.136693 0.014627
0.380000 0.020766
0.710160 0.043044
0.562133 0.096493
0.273787 0.059300
0.561707 0.095323
0.342773 0.039845
0.468987 0.072541
0.564107 0.044664
0.928347 0.055302
0.600907 0.066490
0.829493 0.062127
0.743333 0.096550
0.122293 0.064366
0.370373 0.012579
0.925413 0.057013
0.408880 0.056324
0.670507 0.132547
0.013333 0.020408
0.654480 0.054346
0.953413 0.069580
0.006667 0.000000
0.026347 -0.012146
0.780320 0.074512
0.339573 0.025588
0.942907 0.056904
0.746000 0.050355
0.643040 0.011075
0.692720 0.095354
0.124107 0.249055
0.746960 0.018971
0.046347 0.081163
0.783333 0.037603
0.970560 0.057140
0.283840 0.044206
0.335173 -0.008718
0.538400 0.114029
0.084160 0.070446
0.469760 0.096369
0.226187 0.055623
0.967573 0.057464
0.365973 0.044576
0.421173 0.075469
0.926880 0.059386
0.125813 0.046206
0.382187 0.067308
0.970907 0.060279
0.596907 0.026045
0.144907 0.120241
0.659013 0.089754
0.612080 0.080197
0.039653 0.011844
0.541467 0.078844
0.013333 0.020408
0.113867 0.036945
0.152533 0.034002
0.816773 0.062680
0.685653 0.034636
0.598347 0.093875
0.357227 0.068028
0.407413 0.065283
0.059307 0.047955
0.683040 0.053252
0.058667 0.009740
0.205760 0.022043
0.663227 0.106410
0.936400 0.065025
0.752347 0.067589
0.501120 0.136899
0.146533 0.028802
0.411200 0.222782
0.470400 0.033678
0.186560 0.020577
0.864720 0.096086
0.968400 0.045203
0.726533 0.057681
0.458613 0.015963
0.534240 0.173599
0.939120 0.058027
0.097973 0.165398
0.026400 0.000206
0.888667 0.065021
0.523280 0.060609
0.033067 0.008394
0.297707 0.031142
0.649867 0.096832
0.305173 0.010265
0.372187 0.068933
0.435733 0.041416
0.943493 0.059509
0.534853 0.059314
0.267333 0.047280
0.626160 0.121304
0.627413 0.066679
0.571040 0.088666
0.339893 0.056126
0.808320 0.073075
0.488453 0.145992
0.433200 0.062820
0.532773 0.098033
0.495680 0.005558
0.091147 0.046166
0.013307 -0.002004
0.006667 0.000000
0.863680 0.035136
0.313680 0.050551
0.402400 0.058033
0.904667 0.054186
0.349653 0.019048
0.441600 0.034125
0.476107 0.116130
0.013280 -0.004016
0.295173 0.055553
0.940827 0.051059
0.660400 0.035835
0.954373 0.041006
0.033227 0.045926
0.712667 0.036483
0.797627 0.069689
0.515627 0.011308
0.013333 0.020408
0.715333 0.094661
0.214773 0.078288
0.758320 0.095745
0.020000 0.040816
0.240053 0.083537
0.006667 0.000000
0.685547 0.018808
0.752827 0.139389
0.340587 0.025691
0.614053 0.049696
0.643253 0.068722
0.899707 0.078158
0.847520 0.046759
0.673920 0.027519
0.951333 0.051957
0.573893 0.000027
0.913467 0.044233
0.898453 0.062940
0.071253 0.031911
0.525013 0.027948
0.643200 0.140776
0.800853 0.064433
0.916880 0.041559
0.659387 0.069017
0.101973 0.039365
0.184747 0.024220
0.575973 0.054661
0.648453 0.035906
0.084800 0.067835
0.817707 0.035963
0.622267 0.152539
0.013333 0.020408
0.229280 0.061837
0.811253 0.066532
0.582053 0.105209
0.026667 0.061224
0.013280 -0.004016
0.656240 0.071395
0.726240 0.051681
0.733280 0.051508
0.381573 0.015890
0.427840 0.053941
0.952187 0.053664
0.114240 0.018655
0.839840 0.050354
0.401120 0.126256
0.006667 0.000000
0.961787 0.046559
0.752187 0.080594
0.746827 0.035556
0.906480 0.032964
0.006667 0.000000
0.775627 0.065579
0.617547 0.035684
0.784160 0.063429
0.241547 -0.001483
0.232880 0.021422
0.718427 0.062199
0.812933 0.067122
0.013280 -0.004016
0.934453 0.048955
0.396453 0.078565
0.019893 0.008316
0.264587 0.093953
0.509493 0.054416
0.680187 0.051681
0.638960 0.065659
0.956480 0.055636
0.321173 0.023987
0.502907 0.070438
0.828507 0.053128
0.846213 0.074870
0.115253 0.109917
0.255067 0.227093
0.573333 0.060750
0.952987 0.085296
0.072107 0.069783
0.779200 0.057816
0.875173 0.065686
0.834133 0.050544
0.307947 0.107540
0.327040 0.039415
0.760800 0.037891
0.837973 0.063500
0.771120 0.089936
0.287440 0.067537
0.979093 0.042707
0.574800 0.048234
0.013333 0.020408
0.414667 0.030448
0.831813 0.060818
0.861867 0.028844
0.564373 0.052347
0.747173 0.036550
0.703067 0.053902
0.168053 0.134548
0.190187 0.136545
0.385093 0.060922
0.602933 0.057894
0.648160 0.054991
0.491147 0.028789
0.972907 0.059414
0.046080 0.046320
0.942080 0.027481
0.921733 0.063285
0.341653 0.087271
0.519627 0.086471
0.912907 0.098491
0.347787 0.110018
0.026667 0.061224
0.961360 0.056609
0.610480 0.085809
0.279947 0.101384
0.388613 0.009210
0.339200 0.043768
0.906587 0.073748
0.536000 0.070210
0.824427 0.067255
0.165227 0.032457
0.045707 -0.003143
0.332587 0.076707
0.811413 0.105449
0.923733 0.047639
0.881653 0.079497
0.231227 0.173882
0.966293 0.063396
0.858640 0.043258
0.109120 0.103527
0.721520 0.055282
0.523840 0.057457
0.489067 0.076681
0.006667 0.000000
0.738747 0.046003
0.427013 0.073457
0.985520 0.046189
0.418133 0.043042
0.959547 0.054542
0.730667 0.031729
0.139653 0.041358
0.701573 0.074190
0.395787 0.078731
0.901467 0.052489
0.375813 0.051490
0.799813 0.027834
0.587467 0.033322
0.711973 0.121155
0.672747 0.050092
0.107840 0.032328
0.417013 0.033947
0.521787 0.072001
0.959413 0.060934
0.969547 0.055874
0.265067 0.059151
0.006667 0.000000
0.125280 0.020425
0.116773 0.135484
0.515573 0.022289
0.145413 0.056876
0.272747 0.125550
0.710347 0.030463
0.968453 0.053684
0.734133 0.042603
0.216480 0.128920
0.398613 0.047378
0.869947 0.065077
0.829707 0.085981
0.059253 0.026433
0.930747 0.052768
0.862453 0.075884
0.689120 0.052918
0.312213 0.047398
0.999093 0.012166
0.759707 0.060504
0.567067 0.055649
0.045867 0.018154
0.013333 0.020408
0.863600 0.036150
0.972080 0.044898
0.348827 0.081079
0.848987 0.059303
0.614613 0.019571
0.916933 0.055562
0.851493 0.121032
0.383467 0.009750
0.784453 0.117545
0.013333 0.020408
0.089280 0.000317
0.045920 0.025220
0.809920 0.043493
0.640267 0.037178
0.866000 0.040235
0.006667 0.000000
0.006667 0.000000
0.989067 0.037779
0.796827 0.084976
0.503547 0.058110
0.554560 0.078267
0.353493 0.076660
0.269840 0.142853
0.554800 0.059537
0.261067 0.012945
0.783280 0.060987
0.617600 0.010213
0.274560 0.007441
0.852667 0.067033
0.429973 0.019398
0.252240 0.118645
0.553733 0.105147
0.121920 0.144080
0.949440 0.052359
0.674933 0.055185
0.809733 0.039072
0.283467 0.041507
0.423867 0.032233
0.852667 0.060490
0.907307 0.057988
0.355653 0.041335
0.782240 0.068435
0.756800 0.087457
0.205067 0.071150
0.755307 0.088896
0.964933 0.052911
0.489440 0.143822
0.936960 0.053387
0.033013 0.023276
0.486560 0.034734
0.753147 0.039856
0.417227 0.050093
0.561147 0.067992
0.089867 0.040150
0.829360 0.075756
0.998400 0.019656
0.019893 0.008316
0.755707 0.086677
0.071520 0.054544
0.006667 0.000000
0.970720 0.056875
0.816320 0.066159
0.655760 0.028805
0.698960 0.079098
0.978853 0.075970
0.634160 0.076393
0.640747 0.069963
0.981280 0.064529
0.886240 0.034060
0.433893 0.033274
0.234667 0.008001
0.040000 0.085034
0.184320 0.010151
0.934693 0.072634
0.191813 0.165856
0.215973 0.013484
0.537467 0.022119
0.420667 0.034251
0.852293 0.073807
0.684773 0.049887
0.382427 0.033739
0.874987 0.125351
0.006667 0.000000
0.379253 0.050766
0.121947 0.022657
0.836053 0.082505
0.838453 0.050244
0.473200 0.008056
0.602427 0.045132
0.546320 0.122141
0.006667 0.000000
0.518693 0.299128
0.019840 -0.008064
0.992507 0.037413
0.349867 0.079144
0.877600 0.058347
0.532987 0.068527
0.737813 0.079464
0.844133 0.147699
0.185813 0.171138
0.789627 0.079389
0.803627 0.059536
0.779707 0.096119
0.204640 0.053257
0.006667 0.000000
0.956053 0.054788
0.634427 0.038180
0.991520 0.056626
0.032907 0.003572
0.764027 0.064747
0.536453 0.140741
0.627947 0.135504
0.635787 0.084962
0.006667 0.000000
0.912400 0.094561
0.994800 0.033751
0.723920 0.081155
0.470560 0.014057
0.058987 0.028952
0.177973 0.034480
0.923067 0.095591
0.006667 0.000000
0.905413 0.060977
0.559227 0.102989
0.352747 0.080877
0.471227 -0.000717
0.144053 0.028138
0.922080 0.070720
0.809947 0.088375
0.033067 0.008394
0.783173 0.020555
0.621733 0.095134
0.039520 0.029166
0.828213 0.077105
0.444827 0.074164
0.644480 0.057617
0.770373 0.045431
0.747440 0.034528
0.122693 0.084050
0.484160 0.049339
0.502027 0.077752
0.834880 0.059378
0.619093 0.047103
0.590853 0.071100
0.202293 0.019407
0.456960 0.020441
0.109147 0.015243
0.458080 0.073625
0.774907 0.086482
0.391307 0.083830
0.085120 0.071339
0.346107 0.054988
0.555653 0.112646
0.380853 0.073688
0.775280 0.062002
0.644507 0.039502
0.930640 0.060847
0.218240 0.035575
0.826693 0.085283
0.113387 0.011270
0.077493 0.034369
0.691040 0.036255
0.298240 0.130044
0.980933 0.045613
0.455973 0.024886
0.718240 0.036950
0.780373 0.040403
0.392560 0.024024
0.059093 0.039914
0.189653 0.026509
0.780400 0.051768
0.384347 0.184056
0.767893 0.049081
0.496400 0.039616
0.202453 0.026231
0.722160 0.046134
0.301920 0.072151
0.772613 0.063343
0.481707 0.089688
0.991360 0.038358
0.999120 0.016686
0.500107 0.013816
0.664533 0.038146
0.033013 0.023276
0.974480 0.039013
0.672533 0.089239
0.126827 0.022717
0.026560 0.016474
0.064693 0.003146
0.870053 0.052994
0.878267 0.107240
0.006667 0.000000
0.077573 0.021334
0.184107 0.039303
0.933067 0.049874
0.973600 0.039961
0.019893 0.008316
0.541333 0.082889
0.841360 0.082147
0.690027 0.105230
0.750320 0.063075
0.160587 0.066349
0.803413 0.088413
0.788240 0.044975
0.045920 -0.004409
0.873307 0.062131
0.549173 0.097468
0.286667 0.036545
0.006667 0.000000
0.119707 0.013461
0.168987 0.107928
0.046000 0.018042
0.920187 0.064224
0.400853 0.007220
0.221120 0.114588
0.515893 0.069048
0.727280 0.065009
0.758240 0.065685
0.743253 0.077964
0.881893 0.044727
0.491253 0.057804
0.383200 0.077940
0.846880 0.063228
0.886667 0.055547
0.428587 0.103207
0.859627 0.043882
0.549307 0.012237
0.337280 0.009281
0.095413 0.006114
0.662507 0.045472
0.999893 0.004248
0.113227 0.002663
0.681280 0.053003
0.045867 0.018154
0.864160 0.112661
0.705493 0.093990
0.532613 0.085756
0.083840 0.047424
0.462720 0.024696
0.130613 -0.001033
0.315840 0.111321
0.486373 0.047511
0.851733 0.079907
0.629600 0.019786
0.487093 0.084672
0.006667 0.000000
0.584533 0.101324
0.013280 -0.004016
0.704427 0.039118
0.344320 -0.000493
0.653200 0.033955
0.865120 0.088011
0.744347 0.085350
0.090347 0.072356
0.065093 0.021813
0.694000 0.095258
0.617947 0.037629
0.970560 0.049570
0.875920 0.071452
0.982187 0.037688
0.685493 0.037984
0.426613 0.078010
0.997013 0.031393
0.686293 0.036924
0.666453 0.069702
0.513200 0.108700
0.972747 0.054364
0.518667 0.076386
0.675227 0.037663
0.605387 0.104862
0.710560 0.092600
0.122667 0.035049
0.769653 0.052847
0.935093 0.073176
0.052267 0.021241
0.826800 0.116996
0.026667 0.061224
0.725067 0.030068
0.366533 0.172983
0.144640 0.109212
0.125120 0.012649
0.546107 0.069978
0.108053 0.044312
0.588880 0.119971
0.804747 0.104463
0.397013 0.045252
0.718827 0.039818
0.234720 0.073726
0.412373 0.100280
0.039573 0.009847
0.978907 0.047250
0.722907 0.023029
0.503467 0.082551
0.300160 0.035435
0.610667 0.090990
0.476400 0.042136
0.095787 0.029874
0.019920 -0.004016
0.448533 0.023272
0.660640 0.000763
0.786560 0.089119
0.925520 0.040951
0.744613 0.051510
0.741093 0.061141
0.524187 0.050554
0.823787 0.028049
0.794160 0.054150
0.742293 0.081904
0.125760 0.043638
0.247067 0.041819
0.794160 0.094924
0.166213 0.212552
0.570933 0.097075
0.077973 0.036824
0.685040 0.081835
0.505387 0.058039
0.006667 0.000000
0.876347 0.066315
0.971200 0.033806
0.006667 0.000000
0.293653 0.036765
0.504160 0.039825
0.879707 0.048229
0.040000 0.102041
0.730133 0.043134
0.355040 0.005957
0.485920 0.045222
0.095893 0.036628
0.906587 0.047185
0.909947 0.042480
0.652000 0.018614
0.180613 0.065919
0.905813 0.077163
0.471840 0.019615
0.943280 0.044296
0.642933 0.056197
0.551467 0.065201
0.309653 0.054901
0.766773 0.089035
0.581147 0.068930
0.483413 0.094872
0.883840 0.066535
0.724107 0.055087
0.661360 0.101213
0.013333 0.020408
0.692133 0.101663
0.108987 0.013797
0.764320 0.032531
0.697173 0.129429
0.440907 0.092470
0.979813 0.040078
0.190293 0.155618
0.177280 0.070612
0.730507 0.057964
0.739813 0.032850
0.032907 0.003572
0.796933 0.043784
0.620773 0.087598
0.686693 0.171223
0.742293 0.068890
0.904773 0.059110
0.498773 0.043367
0.789493 0.042872
0.064960 0.028183
0.065813 0.106936
0.020000 0.040816
0.804667 0.044519
0.422187 0.089934
0.066667 0.183674
0.538480 0.022949
0.694000 0.042326
0.313600 0.038161
0.813653 0.048049
0.874960 0.051929
0.414587 0.107381
0.459467 0.039111
0.907093 0.049517
0.131040 0.018838
0.680187 0.070283
0.097947 0.081827
0.952853 0.079457
0.908160 0.058873
0.059200 0.083012
0.493867 0.013752
0.026400 0.000206
